round,i,j,r_i,r_j
35,15,16,5.0,0.0
35,11,12,0.0,5.0
36,19,14,5.0,0.0
36,17,25,0.0,5.0
36,15,12,3.0,3.0
36,0,7,3.0,3.0
36,2,23,0.0,5.0
36,29,12,5.0,0.0
36,19,10,0.0,5.0
36,0,25,1.0,1.0
36,29,2,5.0,0.0
36,23,17,3.0,3.0
36,7,20,0.0,5.0
36,20,19,3.0,3.0
36,2,5,3.0,3.0
36,16,24,0.0,5.0
37,10,28,0.0,5.0
37,16,21,3.0,3.0
37,10,24,0.0,5.0
37,5,1,3.0,3.0
37,15,18,1.0,1.0
37,19,15,3.0,3.0
37,14,11,0.0,5.0
37,17,12,1.0,1.0
38,23,19,1.0,1.0
38,20,10,3.0,3.0
38,4,15,3.0,3.0
38,3,9,3.0,3.0
38,15,21,5.0,0.0
38,1,6,0.0,5.0
38,17,3,5.0,0.0
38,22,11,3.0,3.0
38,13,24,3.0,3.0
38,16,11,1.0,1.0
38,2,11,3.0,3.0
38,28,19,0.0,5.0
38,25,21,3.0,3.0
39,15,19,3.0,3.0
39,7,21,0.0,5.0
39,1,5,3.0,3.0
39,3,1,3.0,3.0
39,25,3,3.0,3.0
40,0,25,3.0,3.0
40,0,14,3.0,3.0
40,9,11,3.0,3.0
40,18,0,3.0,3.0
40,17,29,1.0,1.0
40,15,12,1.0,1.0
40,13,10,3.0,3.0
40,28,12,0.0,5.0
40,16,28,0.0,5.0
40,29,19,5.0,0.0
41,25,20,1.0,1.0
41,14,13,1.0,1.0
41,13,12,3.0,3.0
41,1,0,3.0,3.0
41,13,20,0.0,5.0
41,27,1,5.0,0.0
41,25,29,1.0,1.0
41,22,23,5.0,0.0
41,16,26,5.0,0.0
41,25,21,5.0,0.0
42,21,17,1.0,1.0
42,28,14,3.0,3.0
42,12,19,5.0,0.0
42,18,2,3.0,3.0
42,16,0,3.0,3.0
42,5,15,0.0,5.0
42,28,13,5.0,0.0
42,25,14,1.0,1.0
42,9,13,3.0,3.0
42,10,21,0.0,5.0
42,3,13,3.0,3.0
42,25,22,3.0,3.0
42,3,9,3.0,3.0
42,28,7,1.0,1.0
43,10,25,1.0,1.0
43,20,2,5.0,0.0
43,23,28,5.0,0.0
43,27,8,3.0,3.0
43,19,22,0.0,5.0
43,10,5,3.0,3.0
43,7,13,0.0,5.0
43,29,28,5.0,0.0
43,1,18,3.0,3.0
43,1,3,3.0,3.0
43,6,21,0.0,5.0
43,11,4,3.0,3.0
43,7,17,1.0,1.0
44,6,17,3.0,3.0
44,27,26,5.0,0.0
44,15,29,0.0,5.0
44,20,4,5.0,0.0
44,4,3,3.0,3.0
44,16,29,1.0,1.0
44,19,14,5.0,0.0
44,21,14,3.0,3.0
44,27,24,0.0,5.0
44,20,16,1.0,1.0
44,7,3,3.0,3.0
44,13,17,0.0,5.0
45,13,22,3.0,3.0
45,22,2,3.0,3.0
45,17,4,5.0,0.0
45,0,28,0.0,5.0
45,0,22,3.0,3.0
45,11,10,0.0,5.0
45,7,22,5.0,0.0
45,17,2,3.0,3.0
45,29,14,5.0,0.0
45,18,1,5.0,0.0
45,24,6,1.0,1.0
45,2,22,3.0,3.0
45,5,17,3.0,3.0
45,24,27,1.0,1.0
46,1,19,3.0,3.0
46,9,11,0.0,5.0
46,16,29,1.0,1.0
46,19,4,3.0,3.0
46,3,26,0.0,5.0
46,29,2,5.0,0.0
46,0,12,0.0,5.0
46,21,7,1.0,1.0
46,26,10,5.0,0.0
46,7,22,3.0,3.0
46,5,24,0.0,5.0
46,13,10,0.0,5.0
46,16,6,3.0,3.0
46,8,3,3.0,3.0
46,12,21,0.0,5.0
47,23,5,3.0,3.0
47,24,22,5.0,0.0
47,1,29,3.0,3.0
47,16,18,0.0,5.0
47,20,16,3.0,3.0
47,22,28,1.0,1.0
47,22,10,5.0,0.0
47,20,29,0.0,5.0
48,27,17,1.0,1.0
48,26,5,3.0,3.0
48,8,29,0.0,5.0
48,28,6,3.0,3.0
48,24,20,1.0,1.0
48,13,19,5.0,0.0
49,16,3,5.0,0.0
49,9,25,0.0,5.0
49,4,10,3.0,3.0
49,7,13,0.0,5.0
49,6,14,5.0,0.0
49,22,1,3.0,3.0
49,8,19,3.0,3.0
49,6,9,3.0,3.0
49,11,14,0.0,5.0
49,12,5,5.0,0.0
49,2,0,3.0,3.0
49,11,29,0.0,5.0
49,23,2,5.0,0.0
50,8,12,3.0,3.0
50,4,8,3.0,3.0
50,8,21,3.0,3.0
50,18,24,0.0,5.0
50,28,12,5.0,0.0
50,23,21,1.0,1.0
50,6,3,3.0,3.0
50,11,6,3.0,3.0
50,17,18,0.0,5.0
50,9,19,0.0,5.0
50,13,9,3.0,3.0
50,9,27,0.0,5.0
50,1,8,3.0,3.0
50,14,16,5.0,0.0
51,3,0,3.0,3.0
51,17,19,3.0,3.0
51,26,19,1.0,1.0
51,7,24,3.0,3.0
51,1,25,0.0,5.0
51,29,28,1.0,1.0
51,8,14,0.0,5.0
51,16,7,0.0,5.0
51,29,9,5.0,0.0
51,17,6,3.0,3.0
51,1,6,3.0,3.0
51,22,12,5.0,0.0
51,12,17,5.0,0.0
52,10,17,3.0,3.0
52,12,20,0.0,5.0
52,2,11,3.0,3.0
52,3,10,0.0,5.0
52,6,22,3.0,3.0
53,15,28,0.0,5.0
53,27,7,3.0,3.0
53,12,16,5.0,0.0
53,8,26,0.0,5.0
53,0,29,0.0,5.0
53,20,18,5.0,0.0
54,19,5,5.0,0.0
54,18,26,0.0,5.0
54,23,16,0.0,5.0
54,28,25,0.0,5.0
54,11,29,1.0,1.0
54,19,13,1.0,1.0
55,2,12,3.0,3.0
55,2,11,3.0,3.0
55,28,25,1.0,1.0
55,26,23,1.0,1.0
55,4,12,3.0,3.0
55,6,20,5.0,0.0
56,7,1,5.0,0.0
56,20,13,0.0,5.0
56,17,15,5.0,0.0
56,20,22,0.0,5.0
56,17,2,5.0,0.0
56,23,2,3.0,3.0
56,17,26,0.0,5.0
56,22,27,3.0,3.0
56,19,3,3.0,3.0
56,23,14,0.0,5.0
57,19,10,0.0,5.0
57,5,22,0.0,5.0
57,22,17,1.0,1.0
57,3,10,0.0,5.0
57,23,28,0.0,5.0
57,7,15,5.0,0.0
57,23,5,5.0,0.0
58,16,22,0.0,5.0
58,26,21,1.0,1.0
58,19,18,3.0,3.0
58,4,9,0.0,5.0
58,28,19,3.0,3.0
58,8,23,3.0,3.0
58,17,11,5.0,0.0
58,29,15,5.0,0.0
59,2,24,0.0,5.0
59,24,0,0.0,5.0
59,6,1,3.0,3.0
59,17,14,0.0,5.0
59,20,15,1.0,1.0
59,9,12,1.0,1.0
59,16,0,5.0,0.0
59,29,19,5.0,0.0
59,24,18,5.0,0.0
59,27,28,1.0,1.0
59,5,28,0.0,5.0
59,24,4,5.0,0.0
59,7,14,3.0,3.0
59,17,3,5.0,0.0
59,19,23,0.0,5.0
60,14,5,5.0,0.0
60,22,9,1.0,1.0
60,7,12,3.0,3.0
60,11,8,1.0,1.0
60,2,16,3.0,3.0
60,17,12,3.0,3.0
60,27,13,0.0,5.0
60,17,13,3.0,3.0
60,0,5,3.0,3.0
60,15,6,3.0,3.0
60,6,27,3.0,3.0
60,22,26,0.0,5.0
60,8,17,0.0,5.0
60,18,26,1.0,1.0
61,21,17,0.0,5.0
61,25,18,3.0,3.0
61,9,23,3.0,3.0
61,3,11,3.0,3.0
61,28,19,0.0,5.0
62,23,11,3.0,3.0
62,21,9,3.0,3.0
62,29,16,5.0,0.0
62,22,24,0.0,5.0
62,24,13,1.0,1.0
62,7,29,0.0,5.0
62,5,26,0.0,5.0
62,1,14,3.0,3.0
62,20,13,3.0,3.0
62,16,8,3.0,3.0
63,2,28,0.0,5.0
63,4,2,3.0,3.0
63,23,8,0.0,5.0
63,15,19,0.0,5.0
63,28,21,0.0,5.0
63,4,15,3.0,3.0
63,28,18,0.0,5.0
63,11,28,0.0,5.0
63,16,3,5.0,0.0
63,14,5,5.0,0.0
64,24,26,0.0,5.0
64,13,11,3.0,3.0
64,29,0,5.0,0.0
64,9,17,0.0,5.0
64,28,21,5.0,0.0
64,10,28,0.0,5.0
65,25,24,0.0,5.0
65,20,11,3.0,3.0
65,9,26,0.0,5.0
65,25,27,5.0,0.0
65,17,22,3.0,3.0
65,22,15,1.0,1.0
65,17,20,0.0,5.0
66,26,28,1.0,1.0
66,2,7,0.0,5.0
66,8,12,3.0,3.0
66,28,29,0.0,5.0
66,16,10,0.0,5.0
66,28,9,5.0,0.0
66,10,3,5.0,0.0
67,6,17,3.0,3.0
67,7,12,3.0,3.0
67,8,22,0.0,5.0
67,17,16,5.0,0.0
67,24,2,3.0,3.0
68,4,8,3.0,3.0
68,1,4,3.0,3.0
68,17,22,3.0,3.0
68,2,27,0.0,5.0
68,22,17,1.0,1.0
68,28,0,3.0,3.0
68,28,16,5.0,0.0
68,28,20,1.0,1.0
68,23,24,0.0,5.0
68,3,12,0.0,5.0
69,3,14,3.0,3.0
69,9,10,3.0,3.0
69,27,8,3.0,3.0
69,26,10,5.0,0.0
69,4,21,3.0,3.0
69,9,23,0.0,5.0
69,15,5,3.0,3.0
69,14,23,3.0,3.0
69,24,10,5.0,0.0
70,7,29,0.0,5.0
70,14,5,3.0,3.0
70,15,0,5.0,0.0
70,18,13,0.0,5.0
70,2,24,3.0,3.0
70,11,20,0.0,5.0
70,26,29,1.0,1.0
71,21,28,0.0,5.0
71,8,21,5.0,0.0
71,6,11,3.0,3.0
71,3,24,3.0,3.0
71,27,23,1.0,1.0
71,23,27,1.0,1.0
71,24,0,3.0,3.0
71,0,28,3.0,3.0
71,7,14,3.0,3.0
71,22,13,3.0,3.0
71,27,9,5.0,0.0
71,29,20,1.0,1.0
71,21,12,1.0,1.0
71,7,25,0.0,5.0
71,22,3,5.0,0.0
72,7,6,5.0,0.0
72,28,2,5.0,0.0
72,5,29,0.0,5.0
72,16,6,5.0,0.0
72,11,9,3.0,3.0
72,1,5,3.0,3.0
72,10,7,3.0,3.0
72,29,5,5.0,0.0
72,13,22,3.0,3.0
72,24,7,5.0,0.0
72,19,17,3.0,3.0
73,15,27,0.0,5.0
73,23,5,5.0,0.0
73,14,15,5.0,0.0
73,25,0,5.0,0.0
73,3,15,3.0,3.0
74,11,24,0.0,5.0
74,22,17,3.0,3.0
74,21,3,5.0,0.0
74,24,7,1.0,1.0
74,18,9,3.0,3.0
74,3,22,0.0,5.0
74,15,16,3.0,3.0
74,27,21,5.0,0.0
74,9,6,0.0,5.0
74,23,29,0.0,5.0
74,28,0,5.0,0.0
74,7,29,0.0,5.0
74,8,6,0.0,5.0
75,19,20,1.0,1.0
75,16,28,0.0,5.0
75,2,7,5.0,0.0
75,1,3,3.0,3.0
75,7,21,3.0,3.0
75,21,27,1.0,1.0
75,20,27,0.0,5.0
75,24,22,5.0,0.0
75,28,29,1.0,1.0
75,3,27,1.0,1.0
75,18,13,3.0,3.0
75,19,23,5.0,0.0
76,8,0,3.0,3.0
76,12,22,5.0,0.0
76,2,1,3.0,3.0
76,24,1,3.0,3.0
76,22,19,5.0,0.0
76,18,19,1.0,1.0
76,16,26,1.0,1.0
76,17,24,0.0,5.0
76,2,5,0.0,5.0
77,8,6,3.0,3.0
77,16,23,1.0,1.0
77,24,16,5.0,0.0
77,25,23,3.0,3.0
77,25,4,5.0,0.0
77,25,28,1.0,1.0
77,16,20,3.0,3.0
77,7,28,0.0,5.0
77,17,11,5.0,0.0
77,22,19,3.0,3.0
77,9,13,3.0,3.0
78,13,17,3.0,3.0
78,4,20,0.0,5.0
78,4,3,3.0,3.0
78,0,25,3.0,3.0
78,4,16,3.0,3.0
78,21,24,1.0,1.0
78,29,12,5.0,0.0
78,4,12,3.0,3.0
78,0,17,3.0,3.0
78,29,4,0.0,5.0
79,10,3,3.0,3.0
79,17,18,1.0,1.0
79,7,19,5.0,0.0
79,9,23,3.0,3.0
79,19,26,3.0,3.0
79,16,15,0.0,5.0
79,23,29,0.0,5.0
79,6,27,3.0,3.0
79,19,4,5.0,0.0
79,20,23,3.0,3.0
79,19,25,3.0,3.0
79,29,27,5.0,0.0
79,26,25,5.0,0.0
79,13,3,5.0,0.0
79,18,5,3.0,3.0
80,24,26,1.0,1.0
80,15,9,3.0,3.0
80,4,8,3.0,3.0
80,17,10,5.0,0.0
80,2,17,0.0,5.0
80,2,8,3.0,3.0
80,13,16,5.0,0.0
80,17,5,3.0,3.0
80,12,0,5.0,0.0
80,27,22,1.0,1.0
80,12,23,1.0,1.0
81,12,25,1.0,1.0
81,12,5,3.0,3.0
81,2,1,3.0,3.0
81,3,14,3.0,3.0
81,8,29,0.0,5.0
82,9,7,5.0,0.0
82,22,17,5.0,0.0
82,11,27,3.0,3.0
82,2,23,0.0,5.0
82,18,1,5.0,0.0
82,3,20,3.0,3.0
83,4,6,3.0,3.0
83,5,14,3.0,3.0
83,1,2,3.0,3.0
83,14,3,3.0,3.0
83,26,1,3.0,3.0
83,14,10,5.0,0.0
83,11,20,3.0,3.0
83,18,24,0.0,5.0
83,9,29,3.0,3.0
83,13,24,3.0,3.0
83,15,26,0.0,5.0
84,25,1,5.0,0.0
84,18,4,5.0,0.0
84,29,4,5.0,0.0
84,2,1,3.0,3.0
84,9,7,5.0,0.0
84,0,22,0.0,5.0
84,13,5,3.0,3.0
84,18,14,3.0,3.0
84,11,25,3.0,3.0
84,1,12,3.0,3.0
85,9,23,5.0,0.0
85,15,3,3.0,3.0
85,16,15,1.0,1.0
85,21,25,1.0,1.0
85,0,28,0.0,5.0
85,4,10,0.0,5.0
85,2,14,3.0,3.0
85,18,24,0.0,5.0
85,22,21,5.0,0.0
85,17,13,1.0,1.0
86,18,0,3.0,3.0
86,15,0,3.0,3.0
86,24,11,5.0,0.0
86,15,21,5.0,0.0
86,28,19,1.0,1.0
87,24,21,0.0,5.0
87,12,25,1.0,1.0
87,22,13,5.0,0.0
87,7,28,0.0,5.0
87,2,3,3.0,3.0
87,11,25,5.0,0.0
87,14,22,5.0,0.0
87,28,8,5.0,0.0
87,15,5,3.0,3.0
87,16,4,3.0,3.0
88,6,12,5.0,0.0
88,17,4,3.0,3.0
88,6,23,0.0,5.0
88,24,26,0.0,5.0
88,10,24,3.0,3.0
88,18,13,0.0,5.0
88,21,27,5.0,0.0
88,19,15,5.0,0.0
88,23,2,5.0,0.0
88,29,5,5.0,0.0
88,20,26,1.0,1.0
88,28,13,3.0,3.0
88,21,24,0.0,5.0
88,0,4,3.0,3.0
88,11,16,0.0,5.0
89,5,16,3.0,3.0
89,8,20,0.0,5.0
89,11,23,3.0,3.0
89,6,22,0.0,5.0
89,4,24,0.0,5.0
89,22,14,3.0,3.0
89,26,17,5.0,0.0
89,8,29,1.0,1.0
89,20,8,3.0,3.0
89,16,10,3.0,3.0
89,0,2,3.0,3.0
89,11,20,3.0,3.0
89,19,2,5.0,0.0
89,24,22,1.0,1.0
89,13,10,3.0,3.0
90,16,18,0.0,5.0
90,11,29,1.0,1.0
90,18,29,0.0,5.0
90,23,25,0.0,5.0
90,3,23,3.0,3.0
90,17,4,3.0,3.0
90,28,9,3.0,3.0
90,8,23,3.0,3.0
90,9,3,3.0,3.0
91,25,22,3.0,3.0
91,14,8,3.0,3.0
91,26,4,5.0,0.0
91,3,14,0.0,5.0
91,19,20,3.0,3.0
91,14,3,3.0,3.0
91,0,8,3.0,3.0
91,0,2,3.0,3.0
92,13,4,3.0,3.0
92,14,19,1.0,1.0
92,13,10,5.0,0.0
92,20,11,5.0,0.0
92,1,20,0.0,5.0
92,19,13,0.0,5.0
92,20,15,3.0,3.0
92,5,7,0.0,5.0
92,9,12,0.0,5.0
92,21,5,5.0,0.0
93,12,18,0.0,5.0
93,5,3,3.0,3.0
93,18,24,5.0,0.0
93,22,3,3.0,3.0
93,26,29,3.0,3.0
93,25,23,1.0,1.0
93,9,13,5.0,0.0
93,15,13,1.0,1.0
93,2,28,0.0,5.0
93,7,18,3.0,3.0
93,16,29,1.0,1.0
94,1,7,3.0,3.0
94,17,11,5.0,0.0
94,16,17,1.0,1.0
94,2,6,0.0,5.0
94,6,29,3.0,3.0
94,10,16,1.0,1.0
94,12,4,3.0,3.0
94,9,5,3.0,3.0
95,18,9,5.0,0.0
95,15,17,0.0,5.0
95,4,23,3.0,3.0
95,15,19,1.0,1.0
95,2,24,3.0,3.0
95,18,20,0.0,5.0
95,27,14,1.0,1.0
95,5,18,3.0,3.0
95,5,28,0.0,5.0
95,3,2,3.0,3.0
96,18,19,3.0,3.0
96,24,15,1.0,1.0
96,5,9,3.0,3.0
96,26,14,5.0,0.0
96,12,26,3.0,3.0
96,6,5,3.0,3.0
96,11,5,3.0,3.0
96,19,17,3.0,3.0
96,13,12,0.0,5.0
96,12,8,3.0,3.0
96,6,23,3.0,3.0
96,17,12,0.0,5.0
96,24,26,1.0,1.0
96,26,9,5.0,0.0
97,5,14,3.0,3.0
97,1,3,3.0,3.0
97,9,12,1.0,1.0
97,13,1,5.0,0.0
97,25,28,1.0,1.0
97,16,22,1.0,1.0
97,0,8,3.0,3.0
97,25,3,5.0,0.0
97,12,15,0.0,5.0
98,21,0,5.0,0.0
98,10,4,3.0,3.0
98,0,22,3.0,3.0
98,7,15,0.0,5.0
98,28,20,1.0,1.0
98,12,8,0.0,5.0
98,6,2,3.0,3.0
99,29,21,5.0,0.0
99,21,7,5.0,0.0
99,13,24,0.0,5.0
99,16,7,3.0,3.0
99,13,19,0.0,5.0
99,7,18,0.0,5.0
99,19,14,1.0,1.0
100,14,16,5.0,0.0
100,23,24,1.0,1.0
100,11,27,1.0,1.0
100,16,23,3.0,3.0
100,10,23,0.0,5.0
100,18,24,0.0,5.0
100,7,0,3.0,3.0
100,11,6,5.0,0.0
101,2,12,3.0,3.0
101,0,27,0.0,5.0
101,18,17,5.0,0.0
101,29,28,5.0,0.0
101,19,21,3.0,3.0
101,20,5,3.0,3.0
101,25,3,5.0,0.0
101,10,15,3.0,3.0
101,4,14,3.0,3.0
101,17,27,1.0,1.0
101,5,24,0.0,5.0
102,21,0,5.0,0.0
102,29,19,5.0,0.0
102,13,23,1.0,1.0
102,15,29,0.0,5.0
102,4,2,0.0,5.0
102,18,25,5.0,0.0
102,6,29,1.0,1.0
102,14,22,0.0,5.0
102,18,19,5.0,0.0
103,18,19,5.0,0.0
103,15,17,3.0,3.0
103,8,0,3.0,3.0
103,9,2,3.0,3.0
103,21,25,3.0,3.0
103,21,12,0.0,5.0
