round,i,j,b_0,b_1
55,5,3,0.5,0.5
55,5,4,0.5247786864102395,0.47522131358976044
56,0,1,0.5,0.5
56,0,2,0.44486738297578643,0.5551326170242136
56,0,3,0.5233738176577878,0.47662618234221216
56,0,4,0.5599763120657929,0.44002368793420715
56,0,5,0.5156776474021287,0.4843223525978712
56,1,0,0.44299920551471333,0.5570007944852866
56,1,2,0.43692523266473954,0.5630747673352604
56,1,3,0.5,0.5
56,1,4,0.5253379404647901,0.4746620595352099
56,1,5,0.5,0.5
56,2,0,0.4410960500194185,0.5589039499805816
56,2,1,0.48189865837027945,0.5181013416297205
56,2,3,0.526613970591399,0.473386029408601
56,2,4,0.6206263211677661,0.379373678832234
56,2,5,0.5664974918687067,0.4335025081312934
56,3,0,0.43940770892395936,0.5605922910760407
56,3,1,0.4307817422776233,0.5692182577223768
56,3,2,0.5,0.5
56,3,4,0.5253379404647901,0.4746620595352099
56,3,5,0.526613970591399,0.473386029408601
56,4,0,0.44512753725988546,0.5548724627401145
56,4,1,0.44656427918123104,0.553435720818769
56,4,2,0.37624130698574804,0.623758693014252
56,4,3,0.5883943858579195,0.4116056141420806
56,4,5,0.5567531795699696,0.44324682043003033
56,5,0,0.43336375217436734,0.5666362478256326
56,5,1,0.4516331255855783,0.5483668744144218
56,5,2,0.48189865837027945,0.5181013416297205
56,5,3,0.5,0.5
56,5,4,0.5247786864102395,0.47522131358976044
57,0,1,0.5,0.5
57,0,2,0.44486738297578643,0.5551326170242136
57,0,3,0.5233738176577878,0.47662618234221216
57,0,4,0.5599763120657929,0.44002368793420715
57,0,5,0.5524550319449542,0.4475449680550459
57,1,0,0.44299920551471333,0.5570007944852866
57,1,2,0.43692523266473954,0.5630747673352604
57,1,3,0.5,0.5
57,1,4,0.5253379404647901,0.4746620595352099
57,1,5,0.5,0.5
57,2,0,0.4410960500194185,0.5589039499805816
57,2,1,0.48189865837027945,0.5181013416297205
57,2,3,0.526613970591399,0.473386029408601
57,2,4,0.6206263211677661,0.379373678832234
57,2,5,0.5664974918687067,0.4335025081312934
57,3,0,0.43940770892395936,0.5605922910760407
57,3,1,0.4307817422776233,0.5692182577223768
57,3,2,0.5,0.5
57,3,4,0.5253379404647901,0.4746620595352099
57,3,5,0.526613970591399,0.473386029408601
57,4,0,0.44512753725988546,0.5548724627401145
57,4,1,0.44656427918123104,0.553435720818769
57,4,2,0.37624130698574804,0.623758693014252
57,4,3,0.5883943858579195,0.4116056141420806
57,4,5,0.5567531795699696,0.44324682043003033
57,5,0,0.43336375217436734,0.5666362478256326
57,5,1,0.4516331255855783,0.5483668744144218
57,5,2,0.48189865837027945,0.5181013416297205
57,5,3,0.5,0.5
57,5,4,0.5247786864102395,0.47522131358976044
58,0,1,0.5,0.5
58,0,2,0.44486738297578643,0.5551326170242136
58,0,3,0.5233738176577878,0.47662618234221216
58,0,4,0.5599763120657929,0.44002368793420715
58,0,5,0.5524550319449542,0.4475449680550459
58,1,0,0.44299920551471333,0.5570007944852866
58,1,2,0.43692523266473954,0.5630747673352604
58,1,3,0.5,0.5
58,1,4,0.5253379404647901,0.4746620595352099
58,1,5,0.5,0.5
58,2,0,0.4410960500194185,0.5589039499805816
58,2,1,0.48189865837027945,0.5181013416297205
58,2,3,0.526613970591399,0.473386029408601
58,2,4,0.6206263211677661,0.379373678832234
58,2,5,0.5664974918687067,0.4335025081312934
58,3,0,0.43940770892395936,0.5605922910760407
58,3,1,0.4307817422776233,0.5692182577223768
58,3,2,0.5,0.5
58,3,4,0.5253379404647901,0.4746620595352099
58,3,5,0.526613970591399,0.473386029408601
58,4,0,0.44512753725988546,0.5548724627401145
58,4,1,0.44656427918123104,0.553435720818769
58,4,2,0.34625983726079396,0.6537401627392061
58,4,3,0.5883943858579195,0.4116056141420806
58,4,5,0.5567531795699696,0.44324682043003033
58,5,0,0.43336375217436734,0.5666362478256326
58,5,1,0.4516331255855783,0.5483668744144218
58,5,2,0.48189865837027945,0.5181013416297205
58,5,3,0.5,0.5
58,5,4,0.5247786864102395,0.47522131358976044
59,0,1,0.5,0.5
59,0,2,0.44486738297578643,0.5551326170242136
59,0,3,0.5233738176577878,0.47662618234221216
59,0,4,0.5599763120657929,0.44002368793420715
59,0,5,0.5524550319449542,0.4475449680550459
59,1,0,0.44299920551471333,0.5570007944852866
59,1,2,0.43692523266473954,0.5630747673352604
59,1,3,0.5,0.5
59,1,4,0.5253379404647901,0.4746620595352099
59,1,5,0.5,0.5
59,2,0,0.4410960500194185,0.5589039499805816
59,2,1,0.48189865837027945,0.5181013416297205
59,2,3,0.526613970591399,0.473386029408601
59,2,4,0.6206263211677661,0.379373678832234
59,2,5,0.5664974918687067,0.4335025081312934
59,3,0,0.43940770892395936,0.5605922910760407
59,3,1,0.4307817422776233,0.5692182577223768
59,3,2,0.5,0.5
59,3,4,0.5253379404647901,0.4746620595352099
59,3,5,0.526613970591399,0.473386029408601
59,4,0,0.4132938937991708,0.5867061062008292
59,4,1,0.44656427918123104,0.553435720818769
59,4,2,0.34625983726079396,0.6537401627392061
59,4,3,0.5883943858579195,0.4116056141420806
59,4,5,0.5567531795699696,0.44324682043003033
59,5,0,0.43336375217436734,0.5666362478256326
59,5,1,0.4516331255855783,0.5483668744144218
59,5,2,0.48189865837027945,0.5181013416297205
59,5,3,0.5,0.5
59,5,4,0.5247786864102395,0.47522131358976044
60,0,1,0.5,0.5
60,0,2,0.44486738297578643,0.5551326170242136
60,0,3,0.5233738176577878,0.47662618234221216
60,0,4,0.5599763120657929,0.44002368793420715
60,0,5,0.5524550319449542,0.4475449680550459
60,1,0,0.44299920551471333,0.5570007944852866
60,1,2,0.43692523266473954,0.5630747673352604
60,1,3,0.5,0.5
60,1,4,0.5253379404647901,0.4746620595352099
60,1,5,0.5,0.5
60,2,0,0.4410960500194185,0.5589039499805816
60,2,1,0.48189865837027945,0.5181013416297205
60,2,3,0.526613970591399,0.473386029408601
60,2,4,0.6206263211677661,0.379373678832234
60,2,5,0.5664974918687067,0.4335025081312934
60,3,0,0.43940770892395936,0.5605922910760407
60,3,1,0.4307817422776233,0.5692182577223768
60,3,2,0.5,0.5
60,3,4,0.5253379404647901,0.4746620595352099
60,3,5,0.526613970591399,0.473386029408601
60,4,0,0.4132938937991708,0.5867061062008292
60,4,1,0.44656427918123104,0.553435720818769
60,4,2,0.34625983726079396,0.6537401627392061
60,4,3,0.5883943858579195,0.4116056141420806
60,4,5,0.5567531795699696,0.44324682043003033
60,5,0,0.43336375217436734,0.5666362478256326
60,5,1,0.4516331255855783,0.5483668744144218
60,5,2,0.4535196902712206,0.5464803097287794
60,5,3,0.5,0.5
60,5,4,0.5247786864102395,0.47522131358976044
61,0,1,0.5,0.5
61,0,2,0.44486738297578643,0.5551326170242136
61,0,3,0.5233738176577878,0.47662618234221216
61,0,4,0.5599763120657929,0.44002368793420715
61,0,5,0.5524550319449542,0.4475449680550459
61,1,0,0.44299920551471333,0.5570007944852866
61,1,2,0.43692523266473954,0.5630747673352604
61,1,3,0.5,0.5
61,1,4,0.5253379404647901,0.4746620595352099
61,1,5,0.5,0.5
61,2,0,0.4410960500194185,0.5589039499805816
61,2,1,0.48189865837027945,0.5181013416297205
61,2,3,0.526613970591399,0.473386029408601
61,2,4,0.6206263211677661,0.379373678832234
61,2,5,0.5664974918687067,0.4335025081312934
61,3,0,0.43940770892395936,0.5605922910760407
61,3,1,0.4307817422776233,0.5692182577223768
61,3,2,0.5,0.5
61,3,4,0.5253379404647901,0.4746620595352099
61,3,5,0.526613970591399,0.473386029408601
61,4,0,0.4132938937991708,0.5867061062008292
61,4,1,0.44656427918123104,0.553435720818769
61,4,2,0.32092087255019514,0.6790791274498049
61,4,3,0.5883943858579195,0.4116056141420806
61,4,5,0.5567531795699696,0.44324682043003033
61,5,0,0.43336375217436734,0.5666362478256326
61,5,1,0.4516331255855783,0.5483668744144218
61,5,2,0.4535196902712206,0.5464803097287794
61,5,3,0.5,0.5
61,5,4,0.5247786864102395,0.47522131358976044
62,0,1,0.5,0.5
62,0,2,0.44486738297578643,0.5551326170242136
62,0,3,0.5233738176577878,0.47662618234221216
62,0,4,0.5599763120657929,0.44002368793420715
62,0,5,0.5524550319449542,0.4475449680550459
62,1,0,0.44299920551471333,0.5570007944852866
62,1,2,0.43692523266473954,0.5630747673352604
62,1,3,0.5,0.5
62,1,4,0.5253379404647901,0.4746620595352099
62,1,5,0.5,0.5
62,2,0,0.4132035790892931,0.5867964209107068
62,2,1,0.48189865837027945,0.5181013416297205
62,2,3,0.526613970591399,0.473386029408601
62,2,4,0.6206263211677661,0.379373678832234
62,2,5,0.5664974918687067,0.4335025081312934
62,3,0,0.43940770892395936,0.5605922910760407
62,3,1,0.4307817422776233,0.5692182577223768
62,3,2,0.5,0.5
62,3,4,0.5253379404647901,0.4746620595352099
62,3,5,0.526613970591399,0.473386029408601
62,4,0,0.4132938937991708,0.5867061062008292
62,4,1,0.44656427918123104,0.553435720818769
62,4,2,0.32092087255019514,0.6790791274498049
62,4,3,0.5883943858579195,0.4116056141420806
62,4,5,0.5567531795699696,0.44324682043003033
62,5,0,0.43336375217436734,0.5666362478256326
62,5,1,0.4516331255855783,0.5483668744144218
62,5,2,0.4535196902712206,0.5464803097287794
62,5,3,0.5,0.5
62,5,4,0.5247786864102395,0.47522131358976044
63,0,1,0.5,0.5
63,0,2,0.44486738297578643,0.5551326170242136
63,0,3,0.5233738176577878,0.47662618234221216
63,0,4,0.5599763120657929,0.44002368793420715
63,0,5,0.5524550319449542,0.4475449680550459
63,1,0,0.44299920551471333,0.5570007944852866
63,1,2,0.43692523266473954,0.5630747673352604
63,1,3,0.5,0.5
63,1,4,0.5253379404647901,0.4746620595352099
63,1,5,0.5,0.5
63,2,0,0.4132035790892931,0.5867964209107068
63,2,1,0.48189865837027945,0.5181013416297205
63,2,3,0.526613970591399,0.473386029408601
63,2,4,0.6206263211677661,0.379373678832234
63,2,5,0.5664974918687067,0.4335025081312934
63,3,0,0.43940770892395936,0.5605922910760407
63,3,1,0.4307817422776233,0.5692182577223768
63,3,2,0.5,0.5
63,3,4,0.5253379404647901,0.4746620595352099
63,3,5,0.526613970591399,0.473386029408601
63,4,0,0.4132938937991708,0.5867061062008292
63,4,1,0.44656427918123104,0.553435720818769
63,4,2,0.32092087255019514,0.6790791274498049
63,4,3,0.5883943858579195,0.4116056141420806
63,4,5,0.5567531795699696,0.44324682043003033
63,5,0,0.43336375217436734,0.5666362478256326
63,5,1,0.4516331255855783,0.5483668744144218
63,5,2,0.4535196902712206,0.5464803097287794
63,5,3,0.5,0.5
63,5,4,0.5780548860618915,0.4219451139381085
64,0,1,0.5,0.5
64,0,2,0.44486738297578643,0.5551326170242136
64,0,3,0.5233738176577878,0.47662618234221216
64,0,4,0.5599763120657929,0.44002368793420715
64,0,5,0.5524550319449542,0.4475449680550459
64,1,0,0.44299920551471333,0.5570007944852866
64,1,2,0.43692523266473954,0.5630747673352604
64,1,3,0.5,0.5
64,1,4,0.5253379404647901,0.4746620595352099
64,1,5,0.5,0.5
64,2,0,0.4132035790892931,0.5867964209107068
64,2,1,0.48189865837027945,0.5181013416297205
64,2,3,0.5798491487276387,0.42015085127236135
64,2,4,0.6206263211677661,0.379373678832234
64,2,5,0.5664974918687067,0.4335025081312934
64,3,0,0.43940770892395936,0.5605922910760407
64,3,1,0.4307817422776233,0.5692182577223768
64,3,2,0.5,0.5
64,3,4,0.5253379404647901,0.4746620595352099
64,3,5,0.526613970591399,0.473386029408601
64,4,0,0.4132938937991708,0.5867061062008292
64,4,1,0.44656427918123104,0.553435720818769
64,4,2,0.32092087255019514,0.6790791274498049
64,4,3,0.5883943858579195,0.4116056141420806
64,4,5,0.5567531795699696,0.44324682043003033
64,5,0,0.43336375217436734,0.5666362478256326
64,5,1,0.4516331255855783,0.5483668744144218
64,5,2,0.4535196902712206,0.5464803097287794
64,5,3,0.5,0.5
64,5,4,0.5780548860618915,0.4219451139381085
65,0,1,0.5,0.5
65,0,2,0.44486738297578643,0.5551326170242136
65,0,3,0.5233738176577878,0.47662618234221216
65,0,4,0.5599763120657929,0.44002368793420715
65,0,5,0.5524550319449542,0.4475449680550459
65,1,0,0.44299920551471333,0.5570007944852866
65,1,2,0.43692523266473954,0.5630747673352604
65,1,3,0.5,0.5
65,1,4,0.5253379404647901,0.4746620595352099
65,1,5,0.5563906816465389,0.443609318353461
65,2,0,0.4132035790892931,0.5867964209107068
65,2,1,0.48189865837027945,0.5181013416297205
65,2,3,0.5798491487276387,0.42015085127236135
65,2,4,0.6206263211677661,0.379373678832234
65,2,5,0.5664974918687067,0.4335025081312934
65,3,0,0.43940770892395936,0.5605922910760407
65,3,1,0.4307817422776233,0.5692182577223768
65,3,2,0.5,0.5
65,3,4,0.5253379404647901,0.4746620595352099
65,3,5,0.526613970591399,0.473386029408601
65,4,0,0.4132938937991708,0.5867061062008292
65,4,1,0.44656427918123104,0.553435720818769
65,4,2,0.32092087255019514,0.6790791274498049
65,4,3,0.5883943858579195,0.4116056141420806
65,4,5,0.5567531795699696,0.44324682043003033
65,5,0,0.43336375217436734,0.5666362478256326
65,5,1,0.4516331255855783,0.5483668744144218
65,5,2,0.4535196902712206,0.5464803097287794
65,5,3,0.5,0.5
65,5,4,0.5780548860618915,0.4219451139381085
66,0,1,0.5,0.5
66,0,2,0.44486738297578643,0.5551326170242136
66,0,3,0.5233738176577878,0.47662618234221216
66,0,4,0.5599763120657929,0.44002368793420715
66,0,5,0.5524550319449542,0.4475449680550459
66,1,0,0.44299920551471333,0.5570007944852866
66,1,2,0.43692523266473954,0.5630747673352604
66,1,3,0.5,0.5
66,1,4,0.5253379404647901,0.4746620595352099
66,1,5,0.5563906816465389,0.443609318353461
66,2,0,0.4132035790892931,0.5867964209107068
66,2,1,0.48189865837027945,0.5181013416297205
66,2,3,0.5798491487276387,0.42015085127236135
66,2,4,0.6206263211677661,0.379373678832234
66,2,5,0.5664974918687067,0.4335025081312934
66,3,0,0.43940770892395936,0.5605922910760407
66,3,1,0.4307817422776233,0.5692182577223768
66,3,2,0.5,0.5
66,3,4,0.5253379404647901,0.4746620595352099
66,3,5,0.526613970591399,0.473386029408601
66,4,0,0.4132938937991708,0.5867061062008292
66,4,1,0.44656427918123104,0.553435720818769
66,4,2,0.32092087255019514,0.6790791274498049
66,4,3,0.5883943858579195,0.4116056141420806
66,4,5,0.5567531795699696,0.44324682043003033
66,5,0,0.43336375217436734,0.5666362478256326
66,5,1,0.4516331255855783,0.5483668744144218
66,5,2,0.4209391009186552,0.5790608990813447
66,5,3,0.5,0.5
66,5,4,0.5780548860618915,0.4219451139381085
67,0,1,0.5,0.5
67,0,2,0.44486738297578643,0.5551326170242136
67,0,3,0.5233738176577878,0.47662618234221216
67,0,4,0.5599763120657929,0.44002368793420715
67,0,5,0.5524550319449542,0.4475449680550459
67,1,0,0.44299920551471333,0.5570007944852866
67,1,2,0.43692523266473954,0.5630747673352604
67,1,3,0.5,0.5
67,1,4,0.5253379404647901,0.4746620595352099
67,1,5,0.5563906816465389,0.443609318353461
67,2,0,0.4132035790892931,0.5867964209107068
67,2,1,0.4489542330552539,0.5510457669447462
67,2,3,0.5798491487276387,0.42015085127236135
67,2,4,0.6206263211677661,0.379373678832234
67,2,5,0.5664974918687067,0.4335025081312934
67,3,0,0.43940770892395936,0.5605922910760407
67,3,1,0.4307817422776233,0.5692182577223768
67,3,2,0.5,0.5
67,3,4,0.5253379404647901,0.4746620595352099
67,3,5,0.526613970591399,0.473386029408601
67,4,0,0.4132938937991708,0.5867061062008292
67,4,1,0.44656427918123104,0.553435720818769
67,4,2,0.32092087255019514,0.6790791274498049
67,4,3,0.5883943858579195,0.4116056141420806
67,4,5,0.5567531795699696,0.44324682043003033
67,5,0,0.43336375217436734,0.5666362478256326
67,5,1,0.4516331255855783,0.5483668744144218
67,5,2,0.4209391009186552,0.5790608990813447
67,5,3,0.5,0.5
67,5,4,0.5780548860618915,0.4219451139381085
68,0,1,0.5,0.5
68,0,2,0.44486738297578643,0.5551326170242136
68,0,3,0.5793461655276044,0.4206538344723956
68,0,4,0.5599763120657929,0.44002368793420715
68,0,5,0.5524550319449542,0.4475449680550459
68,1,0,0.44299920551471333,0.5570007944852866
68,1,2,0.43692523266473954,0.5630747673352604
68,1,3,0.5,0.5
68,1,4,0.5253379404647901,0.4746620595352099
68,1,5,0.5563906816465389,0.443609318353461
68,2,0,0.4132035790892931,0.5867964209107068
68,2,1,0.4489542330552539,0.5510457669447462
68,2,3,0.5798491487276387,0.42015085127236135
68,2,4,0.6206263211677661,0.379373678832234
68,2,5,0.5664974918687067,0.4335025081312934
68,3,0,0.43940770892395936,0.5605922910760407
68,3,1,0.4307817422776233,0.5692182577223768
68,3,2,0.5,0.5
68,3,4,0.5253379404647901,0.4746620595352099
68,3,5,0.526613970591399,0.473386029408601
68,4,0,0.4132938937991708,0.5867061062008292
68,4,1,0.44656427918123104,0.553435720818769
68,4,2,0.32092087255019514,0.6790791274498049
68,4,3,0.5883943858579195,0.4116056141420806
68,4,5,0.5567531795699696,0.44324682043003033
68,5,0,0.43336375217436734,0.5666362478256326
68,5,1,0.4516331255855783,0.5483668744144218
68,5,2,0.4209391009186552,0.5790608990813447
68,5,3,0.5,0.5
68,5,4,0.5780548860618915,0.4219451139381085
69,0,1,0.5,0.5
69,0,2,0.44486738297578643,0.5551326170242136
69,0,3,0.5793461655276044,0.4206538344723956
69,0,4,0.5599763120657929,0.44002368793420715
69,0,5,0.5524550319449542,0.4475449680550459
69,1,0,0.44299920551471333,0.5570007944852866
69,1,2,0.43692523266473954,0.5630747673352604
69,1,3,0.5,0.5
69,1,4,0.5253379404647901,0.4746620595352099
69,1,5,0.5563906816465389,0.443609318353461
69,2,0,0.4132035790892931,0.5867964209107068
69,2,1,0.4489542330552539,0.5510457669447462
69,2,3,0.5798491487276387,0.42015085127236135
69,2,4,0.6206263211677661,0.379373678832234
69,2,5,0.6210721690017247,0.3789278309982754
69,3,0,0.43940770892395936,0.5605922910760407
69,3,1,0.4307817422776233,0.5692182577223768
69,3,2,0.5,0.5
69,3,4,0.5253379404647901,0.4746620595352099
69,3,5,0.526613970591399,0.473386029408601
69,4,0,0.4132938937991708,0.5867061062008292
69,4,1,0.44656427918123104,0.553435720818769
69,4,2,0.32092087255019514,0.6790791274498049
69,4,3,0.5883943858579195,0.4116056141420806
69,4,5,0.5567531795699696,0.44324682043003033
69,5,0,0.43336375217436734,0.5666362478256326
69,5,1,0.4516331255855783,0.5483668744144218
69,5,2,0.4209391009186552,0.5790608990813447
69,5,3,0.5,0.5
69,5,4,0.5780548860618915,0.4219451139381085
70,0,1,0.5,0.5
70,0,2,0.44486738297578643,0.5551326170242136
70,0,3,0.5793461655276044,0.4206538344723956
70,0,4,0.5599763120657929,0.44002368793420715
70,0,5,0.5524550319449542,0.4475449680550459
70,1,0,0.44299920551471333,0.5570007944852866
70,1,2,0.43692523266473954,0.5630747673352604
70,1,3,0.5,0.5
70,1,4,0.5253379404647901,0.4746620595352099
70,1,5,0.5563906816465389,0.443609318353461
70,2,0,0.4132035790892931,0.5867964209107068
70,2,1,0.4489542330552539,0.5510457669447462
70,2,3,0.5798491487276387,0.42015085127236135
70,2,4,0.6206263211677661,0.379373678832234
70,2,5,0.6210721690017247,0.3789278309982754
70,3,0,0.43940770892395936,0.5605922910760407
70,3,1,0.4307817422776233,0.5692182577223768
70,3,2,0.5,0.5
70,3,4,0.5253379404647901,0.4746620595352099
70,3,5,0.526613970591399,0.473386029408601
70,4,0,0.4132938937991708,0.5867061062008292
70,4,1,0.44656427918123104,0.553435720818769
70,4,2,0.32092087255019514,0.6790791274498049
70,4,3,0.6302822903813221,0.36971770961867795
70,4,5,0.5567531795699696,0.44324682043003033
70,5,0,0.43336375217436734,0.5666362478256326
70,5,1,0.4516331255855783,0.5483668744144218
70,5,2,0.4209391009186552,0.5790608990813447
70,5,3,0.5,0.5
70,5,4,0.5780548860618915,0.4219451139381085
71,0,1,0.5,0.5
71,0,2,0.44486738297578643,0.5551326170242136
71,0,3,0.5793461655276044,0.4206538344723956
71,0,4,0.5599763120657929,0.44002368793420715
71,0,5,0.5524550319449542,0.4475449680550459
71,1,0,0.40608976317881057,0.5939102368211894
71,1,2,0.43692523266473954,0.5630747673352604
71,1,3,0.5,0.5
71,1,4,0.5253379404647901,0.4746620595352099
71,1,5,0.5563906816465389,0.443609318353461
71,2,0,0.4132035790892931,0.5867964209107068
71,2,1,0.4489542330552539,0.5510457669447462
71,2,3,0.5798491487276387,0.42015085127236135
71,2,4,0.6206263211677661,0.379373678832234
71,2,5,0.6210721690017247,0.3789278309982754
71,3,0,0.43940770892395936,0.5605922910760407
71,3,1,0.4307817422776233,0.5692182577223768
71,3,2,0.5,0.5
71,3,4,0.5253379404647901,0.4746620595352099
71,3,5,0.526613970591399,0.473386029408601
71,4,0,0.4132938937991708,0.5867061062008292
71,4,1,0.44656427918123104,0.553435720818769
71,4,2,0.32092087255019514,0.6790791274498049
71,4,3,0.6302822903813221,0.36971770961867795
71,4,5,0.5567531795699696,0.44324682043003033
71,5,0,0.43336375217436734,0.5666362478256326
71,5,1,0.4516331255855783,0.5483668744144218
71,5,2,0.4209391009186552,0.5790608990813447
71,5,3,0.5,0.5
71,5,4,0.5780548860618915,0.4219451139381085
72,0,1,0.5,0.5
72,0,2,0.44486738297578643,0.5551326170242136
72,0,3,0.5793461655276044,0.4206538344723956
72,0,4,0.5599763120657929,0.44002368793420715
72,0,5,0.5524550319449542,0.4475449680550459
72,1,0,0.40608976317881057,0.5939102368211894
72,1,2,0.43692523266473954,0.5630747673352604
72,1,3,0.5,0.5
72,1,4,0.5253379404647901,0.4746620595352099
72,1,5,0.5563906816465389,0.443609318353461
72,2,0,0.4132035790892931,0.5867964209107068
72,2,1,0.4489542330552539,0.5510457669447462
72,2,3,0.5798491487276387,0.42015085127236135
72,2,4,0.6611232279770933,0.3388767720229066
72,2,5,0.6210721690017247,0.3789278309982754
72,3,0,0.43940770892395936,0.5605922910760407
72,3,1,0.4307817422776233,0.5692182577223768
72,3,2,0.5,0.5
72,3,4,0.5253379404647901,0.4746620595352099
72,3,5,0.526613970591399,0.473386029408601
72,4,0,0.4132938937991708,0.5867061062008292
72,4,1,0.44656427918123104,0.553435720818769
72,4,2,0.32092087255019514,0.6790791274498049
72,4,3,0.6302822903813221,0.36971770961867795
72,4,5,0.5567531795699696,0.44324682043003033
72,5,0,0.43336375217436734,0.5666362478256326
72,5,1,0.4516331255855783,0.5483668744144218
72,5,2,0.4209391009186552,0.5790608990813447
72,5,3,0.5,0.5
72,5,4,0.5780548860618915,0.4219451139381085
73,0,1,0.5,0.5
73,0,2,0.44486738297578643,0.5551326170242136
73,0,3,0.5793461655276044,0.4206538344723956
73,0,4,0.602803978057557,0.397196021942443
73,0,5,0.5524550319449542,0.4475449680550459
73,1,0,0.40608976317881057,0.5939102368211894
73,1,2,0.43692523266473954,0.5630747673352604
73,1,3,0.5,0.5
73,1,4,0.5253379404647901,0.4746620595352099
73,1,5,0.5563906816465389,0.443609318353461
73,2,0,0.4132035790892931,0.5867964209107068
73,2,1,0.4489542330552539,0.5510457669447462
73,2,3,0.5798491487276387,0.42015085127236135
73,2,4,0.6611232279770933,0.3388767720229066
73,2,5,0.6210721690017247,0.3789278309982754
73,3,0,0.43940770892395936,0.5605922910760407
73,3,1,0.4307817422776233,0.5692182577223768
73,3,2,0.5,0.5
73,3,4,0.5253379404647901,0.4746620595352099
73,3,5,0.526613970591399,0.473386029408601
73,4,0,0.4132938937991708,0.5867061062008292
73,4,1,0.44656427918123104,0.553435720818769
73,4,2,0.32092087255019514,0.6790791274498049
73,4,3,0.6302822903813221,0.36971770961867795
73,4,5,0.5567531795699696,0.44324682043003033
73,5,0,0.43336375217436734,0.5666362478256326
73,5,1,0.4516331255855783,0.5483668744144218
73,5,2,0.4209391009186552,0.5790608990813447
73,5,3,0.5,0.5
73,5,4,0.5780548860618915,0.4219451139381085
74,0,1,0.5,0.5
74,0,2,0.44486738297578643,0.5551326170242136
74,0,3,0.5793461655276044,0.4206538344723956
74,0,4,0.602803978057557,0.397196021942443
74,0,5,0.5524550319449542,0.4475449680550459
74,1,0,0.40608976317881057,0.5939102368211894
74,1,2,0.43692523266473954,0.5630747673352604
74,1,3,0.5,0.5
74,1,4,0.5253379404647901,0.4746620595352099
74,1,5,0.5563906816465389,0.443609318353461
74,2,0,0.4132035790892931,0.5867964209107068
74,2,1,0.4489542330552539,0.5510457669447462
74,2,3,0.5798491487276387,0.42015085127236135
74,2,4,0.6611232279770933,0.3388767720229066
74,2,5,0.6210721690017247,0.3789278309982754
74,3,0,0.43940770892395936,0.5605922910760407
74,3,1,0.4307817422776233,0.5692182577223768
74,3,2,0.5,0.5
74,3,4,0.5253379404647901,0.4746620595352099
74,3,5,0.526613970591399,0.473386029408601
74,4,0,0.3771834471269502,0.6228165528730498
74,4,1,0.44656427918123104,0.553435720818769
74,4,2,0.32092087255019514,0.6790791274498049
74,4,3,0.6302822903813221,0.36971770961867795
74,4,5,0.5567531795699696,0.44324682043003033
74,5,0,0.43336375217436734,0.5666362478256326
74,5,1,0.4516331255855783,0.5483668744144218
74,5,2,0.4209391009186552,0.5790608990813447
74,5,3,0.5,0.5
74,5,4,0.5780548860618915,0.4219451139381085
75,0,1,0.5,0.5
75,0,2,0.44486738297578643,0.5551326170242136
75,0,3,0.5793461655276044,0.4206538344723956
75,0,4,0.602803978057557,0.397196021942443
75,0,5,0.5524550319449542,0.4475449680550459
75,1,0,0.40608976317881057,0.5939102368211894
75,1,2,0.43692523266473954,0.5630747673352604
75,1,3,0.5,0.5
75,1,4,0.5253379404647901,0.4746620595352099
75,1,5,0.5563906816465389,0.443609318353461
75,2,0,0.4132035790892931,0.5867964209107068
75,2,1,0.4489542330552539,0.5510457669447462
75,2,3,0.5798491487276387,0.42015085127236135
75,2,4,0.6611232279770933,0.3388767720229066
75,2,5,0.6725414139859918,0.3274585860140083
75,3,0,0.43940770892395936,0.5605922910760407
75,3,1,0.4307817422776233,0.5692182577223768
75,3,2,0.5,0.5
75,3,4,0.5253379404647901,0.4746620595352099
75,3,5,0.526613970591399,0.473386029408601
75,4,0,0.3771834471269502,0.6228165528730498
75,4,1,0.44656427918123104,0.553435720818769
75,4,2,0.32092087255019514,0.6790791274498049
75,4,3,0.6302822903813221,0.36971770961867795
75,4,5,0.5567531795699696,0.44324682043003033
75,5,0,0.43336375217436734,0.5666362478256326
75,5,1,0.4516331255855783,0.5483668744144218
75,5,2,0.4209391009186552,0.5790608990813447
75,5,3,0.5,0.5
75,5,4,0.5780548860618915,0.4219451139381085
76,0,1,0.5,0.5
76,0,2,0.44486738297578643,0.5551326170242136
76,0,3,0.5793461655276044,0.4206538344723956
76,0,4,0.602803978057557,0.397196021942443
76,0,5,0.5524550319449542,0.4475449680550459
76,1,0,0.40608976317881057,0.5939102368211894
76,1,2,0.43692523266473954,0.5630747673352604
76,1,3,0.5,0.5
76,1,4,0.5253379404647901,0.4746620595352099
76,1,5,0.6111448348551791,0.38885516514482094
76,2,0,0.4132035790892931,0.5867964209107068
76,2,1,0.4489542330552539,0.5510457669447462
76,2,3,0.5798491487276387,0.42015085127236135
76,2,4,0.6611232279770933,0.3388767720229066
76,2,5,0.6725414139859918,0.3274585860140083
76,3,0,0.43940770892395936,0.5605922910760407
76,3,1,0.4307817422776233,0.5692182577223768
76,3,2,0.5,0.5
76,3,4,0.5253379404647901,0.4746620595352099
76,3,5,0.526613970591399,0.473386029408601
76,4,0,0.3771834471269502,0.6228165528730498
76,4,1,0.44656427918123104,0.553435720818769
76,4,2,0.32092087255019514,0.6790791274498049
76,4,3,0.6302822903813221,0.36971770961867795
