prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
29,149,False,0.008073519816166412,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46345945982880316,0.5365405401711969,0.46345945982880316,0.5365405401711969
30,154,False,0.0006646751312961506,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4636247451383263,0.5363752548616737,0.4636247451383263,0.5363752548616737
31,159,False,0.0034548727806629816,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4627657071011386,0.5372342928988614,0.4627657071011386,0.5372342928988614
32,164,False,0.003338348105215935,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46193585225834644,0.5380641477416537,0.46193585225834644,0.5380641477416537
33,169,False,0.00386616727825211,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4609750546387113,0.5390249453612888,0.4609750546387113,0.5390249453612888
34,174,False,0.0006364159494080127,5,3,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4611331933209196,0.5388668066790804,0.4611331933209196,0.5388668066790804
35,179,False,0.004283898551064928,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4621978722211104,0.5378021277788896,0.4621978722211104,0.5378021277788896
36,184,False,0.0005864009773207661,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4623436377249738,0.5376563622750262,0.4623436377249738,0.5376563622750262
37,189,False,0.008142533306628442,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46436833454849535,0.5356316654515046,0.46436833454849535,0.5356316654515046
38,194,False,0.004489370063548031,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46548515406507157,0.5345148459349285,0.46548515406507157,0.5345148459349285
39,199,False,0.004863133887648038,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46669534495498943,0.5333046550450106,0.46669534495498943,0.5333046550450106
40,204,False,0.0,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46669534495498943,0.5333046550450106,0.46669534495498943,0.5333046550450106
41,209,False,0.0032295283652832973,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46589163220123586,0.5341083677987642,0.46589163220123586,0.5341083677987642
42,214,False,0.012625636663968858,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46275130552343086,0.5372486944765691,0.46275130552343086,0.5372486944765691
43,219,False,0.0009887662499057136,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4629971342410104,0.5370028657589896,0.4629971342410104,0.5370028657589896
44,224,False,0.010476991494496561,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4656030233023351,0.5343969766976648,0.4656030233023351,0.5343969766976648
45,229,False,0.005498734932562766,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4642351075825438,0.5357648924174563,0.4642351075825438,0.5357648924174563
46,234,False,0.003797881397497344,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4651798471464485,0.5348201528535514,0.4651798471464485,0.5348201528535514
47,239,False,0.003709204502637458,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4661027692148243,0.5338972307851757,0.4661027692148243,0.5338972307851757
48,244,False,0.00040836427302154226,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4662043924687412,0.5337956075312589,0.4662043924687412,0.5337956075312589
49,249,False,0.0,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4662043924687412,0.5337956075312589,0.4662043924687412,0.5337956075312589
50,254,False,0.0023161596354732933,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4656280433175677,0.5343719566824324,0.4656280433175677,0.5343719566824324
51,259,False,0.013293401421265663,5,3,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4623219575076046,0.5376780424923955,0.4623219575076046,0.5376780424923955
52,264,False,0.006035788454117972,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4638226727369642,0.5361773272630358,0.4638226727369642,0.5361773272630358
53,269,False,0.0007986786620148051,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4640213028212982,0.5359786971787017,0.4640213028212982,0.5359786971787017
54,274,False,0.007557231896990163,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4621422972748811,0.5378577027251189,0.4621422972748811,0.5378577027251189
55,279,False,0.0020640875443961033,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46162927392133946,0.5383707260786607,0.46162927392133946,0.5383707260786607
56,284,False,0.0020233769364355683,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46112644794080415,0.5388735520591958,0.46112644794080415,0.5388735520591958
57,289,False,0.0019841454763017434,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4606334481064175,0.5393665518935826,0.4606334481064175,0.5393665518935826
58,294,False,0.00040125509277377883,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4607331416178226,0.5392668583821775,0.4607331416178226,0.5392668583821775
59,299,False,0.008121174752490202,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4627515459405938,0.5372484540594061,0.4627515459405938,0.5372484540594061
60,304,False,0.0019202147278716063,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46227419074494386,0.5377258092550562,0.46227419074494386,0.5377258092550562
61,309,False,0.0007354887446825188,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4624570212212911,0.5375429787787089,0.4624570212212911,0.5375429787787089
62,314,False,0.0,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4624570212212911,0.5375429787787089,0.4624570212212911,0.5375429787787089
63,319,False,0.00035565321806898387,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46254543442098384,0.537454565579016,0.46254543442098384,0.537454565579016
64,324,False,0.002860338362425948,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4632565821040366,0.5367434178959634,0.4632565821040366,0.5367434178959634
65,329,False,0.000677142382436251,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4634249576869379,0.5365750423130622,0.4634249576869379,0.5365750423130622
66,334,False,0.0006649783435307491,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46359031672457196,0.5364096832754279,0.46359031672457196,0.5364096832754279
67,339,False,0.0020792481811851195,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46307330039275935,0.5369266996072407,0.46307330039275935,0.5369266996072407
68,344,False,0.002376735289301102,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46366429493408584,0.5363357050659141,0.46366429493408584,0.5363357050659141
69,349,False,0.00031754504990680744,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4637432628575705,0.5362567371424295,0.4637432628575705,0.5362567371424295
70,354,False,0.0006256712382104665,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46389886171503125,0.5361011382849687,0.46389886171503125,0.5361011382849687
71,359,False,0.0006151933550412765,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4640518616702776,0.5359481383297224,0.4640518616702776,0.5359481383297224
72,364,False,0.0019525669809235587,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46356627740413386,0.5364337225958661,0.46356627740413386,0.5364337225958661
73,369,False,0.0019267851174778505,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4630871725517938,0.5369128274482062,0.4630871725517938,0.5369128274482062
74,374,False,0.0025080150840518234,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46371081641848017,0.5362891835815198,0.46371081641848017,0.5362891835815198
75,379,False,0.004352379900498198,5,5,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46479334899440433,0.5352066510055957,0.46479334899440433,0.5352066510055957
76,384,False,0.004575177875132997,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46593165386112617,0.5340683461388738,0.46593165386112617,0.5340683461388738
77,389,False,0.004234203114877319,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.4669854406394133,0.5330145593605866,0.4669854406394133,0.5330145593605866
78,394,False,0.005490225832029407,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46561911940200884,0.5343808805979912,0.46561911940200884,0.5343808805979912
79,399,False,0.0005328757964745873,5,4,0.5,0.5,0.0,0.6931471805599453,1.0,0.0,0.46575171089401957,0.5342482891059804,0.46575171089401957,0.5342482891059804
